order_id,customer_id,order_date,category,quantity,unit_price,revenue,margin,discount,returned,region,channel,segment
O001670,C0320,2024-10-31,Beauty,3,59.88,179.65,111.38,0.0,False,Central,Online,Occasional
O004623,C0927,2024-02-07,Home & Kitchen,1,80.92,68.78,28.89,6.88,False,North,App,Premium
O005917,C1174,2023-07-28,Home & Kitchen,1,69.96,69.96,29.38,13.99,False,West,Retail,Premium
O004285,C0862,2023-02-07,Electronics,1,141.7,120.44,26.5,6.02,False,West,Online,Regular
O004890,C0976,2024-12-23,Electronics,1,185.77,241.5,53.13,24.15,False,Central,Partner,Regular
O002703,C0538,2023-11-22,Sports,1,171.14,222.49,84.55,44.5,False,Central,Online,Regular
O002186,C0422,2024-08-10,Sports,1,104.17,104.17,39.58,0.0,False,North,App,Regular
O001040,C0198,2023-04-29,Home & Kitchen,1,34.47,34.47,14.48,0.0,False,North,Online,Occasional
O009998,C1992,2024-09-06,Beauty,2,74.69,149.38,92.62,22.41,False,North,App,Regular
O004894,C0977,2023-11-03,Electronics,1,219.28,285.06,62.71,0.0,True,South,Online,Regular
O001076,C0205,2024-10-13,Sports,1,72.65,72.65,27.61,14.53,False,North,App,Premium
O005058,C1005,2024-11-11,Sports,1,156.34,203.24,77.23,0.0,False,North,Online,Premium
O003572,C0712,2024-01-01,Beauty,1,47.38,40.28,24.97,0.0,False,South,Online,Premium
O001016,C0195,2023-06-29,Beauty,2,15.06,30.12,18.67,0.0,False,North,App,Premium
O004170,C0839,2023-09-03,Electronics,1,198.33,198.33,43.63,39.67,False,East,App,Regular
O007302,C1450,2023-07-22,Clothing,1,124.44,124.44,68.44,6.22,False,East,Online,Regular
O006924,C1385,2024-11-06,Sports,1,5.0,6.5,2.47,0.0,False,South,Online,Premium
O003258,C0646,2023-08-20,Clothing,2,95.81,191.61,105.39,0.0,False,South,App,Regular
O007732,C1535,2024-02-17,Beauty,2,54.04,91.86,56.95,0.0,False,West,Partner,Regular
O001484,C0278,2024-07-26,Electronics,2,280.86,561.73,123.58,112.35,False,West,Online,Regular
O000780,C0142,2024-04-05,Clothing,1,76.57,76.57,42.11,7.66,False,Central,Partner,Premium
O007938,C1573,2024-10-11,Home & Kitchen,1,46.57,46.57,19.56,0.0,False,South,Retail,Occasional
O008615,C1734,2024-02-03,Home & Kitchen,1,117.12,99.55,41.81,0.0,True,West,Online,Regular
O009329,C1873,2023-01-17,Beauty,1,30.46,25.89,16.05,0.0,False,South,Online,Premium
O004879,C0972,2023-03-22,Home & Kitchen,1,131.32,131.32,55.15,26.26,True,Central,App,Occasional
O000369,C0073,2023-11-28,Home & Kitchen,1,69.11,89.84,37.73,0.0,False,West,App,Regular
O000352,C0070,2023-10-07,Sports,1,147.08,147.08,55.89,0.0,False,South,App,Regular
O002026,C0389,2024-09-05,Electronics,2,334.97,669.94,147.39,66.99,False,West,Retail,Premium
O004365,C0881,2023-01-07,Home & Kitchen,1,43.52,36.99,15.54,0.0,False,South,App,Regular
O007276,C1448,2024-04-29,Beauty,1,42.62,42.62,26.42,4.26,False,North,App,Premium
O000543,C0103,2023-12-04,Clothing,1,45.89,59.66,32.81,0.0,False,West,App,Premium
O002519,C0495,2023-12-12,Beauty,3,46.51,181.4,112.47,27.21,False,West,Retail,Regular
O003690,C0741,2024-03-28,Clothing,1,79.57,79.57,43.76,7.96,False,North,Online,Regular
O000148,C0031,2023-02-26,Home & Kitchen,1,82.69,70.28,29.52,14.06,False,East,Online,Premium
O005903,C1171,2024-10-31,Sports,1,166.75,166.75,63.36,0.0,False,Central,Online,Premium
O007232,C1439,2023-03-28,Home & Kitchen,1,5.0,5.0,2.1,0.0,False,South,Online,Regular
O003542,C0707,2024-08-11,Sports,1,79.33,79.33,30.15,0.0,True,South,App,Regular
O000444,C0087,2024-02-07,Sports,2,5.0,8.5,3.23,0.85,False,East,Partner,Regular
O007202,C1433,2023-01-21,Electronics,1,404.01,343.41,75.55,51.51,False,Central,Online,Regular
O003872,C0779,2024-05-23,Sports,1,158.72,158.72,60.31,15.87,False,North,Retail,Regular
O005999,C1186,2023-02-19,Home & Kitchen,1,21.43,18.21,7.65,0.0,False,East,App,Premium
O004716,C0941,2023-11-05,Beauty,1,52.74,68.56,42.51,6.86,False,South,App,Regular
O008262,C1650,2024-06-15,Beauty,1,85.54,85.54,53.03,0.0,False,East,Retail,Regular
O001785,C0340,2024-09-27,Clothing,1,16.59,16.59,9.12,3.32,False,West,Online,Premium
O000033,C0006,2024-08-18,Electronics,2,212.45,424.9,93.48,63.73,False,South,Online,Premium
O003800,C0766,2023-07-03,Clothing,1,72.87,72.87,40.08,3.64,False,West,Online,Premium
O004458,C0898,2024-06-15,Sports,1,40.65,40.65,15.45,8.13,False,Central,Online,Regular
O008798,C1767,2023-07-04,Clothing,2,102.39,204.79,112.63,10.24,False,West,App,Regular
O003887,C0781,2023-10-07,Sports,2,58.09,116.18,44.15,0.0,False,West,App,Premium
O005176,C1028,2024-02-19,Home & Kitchen,1,191.92,163.13,68.51,8.16,False,South,Online,Occasional
O005240,C1037,2023-07-07,Beauty,1,108.98,108.98,67.57,21.8,False,South,Online,Premium
O009768,C1954,2024-06-17,Electronics,1,183.94,183.94,40.47,0.0,False,North,Online,Regular
O008955,C1803,2023-12-20,Clothing,1,54.08,70.3,38.66,10.54,False,Central,Online,Premium
O005032,C1003,2023-01-12,Clothing,1,16.09,13.68,7.52,2.05,False,West,App,Regular
O007653,C1521,2024-11-22,Clothing,2,85.48,222.25,122.24,0.0,False,East,App,Regular
O001361,C0258,2024-07-02,Beauty,1,5.0,5.0,3.1,0.0,False,South,Online,Regular
O005324,C1061,2024-12-09,Clothing,2,149.64,389.06,213.98,0.0,True,North,Online,Regular
O007482,C1481,2024-12-23,Sports,1,250.43,325.56,123.71,0.0,False,Central,App,Regular
O009847,C1967,2024-01-15,Home & Kitchen,1,60.14,51.12,21.47,0.0,False,South,App,Premium
O009030,C1819,2023-05-12,Electronics,1,75.33,75.33,16.57,0.0,False,North,Online,Regular
O001172,C0220,2024-05-11,Electronics,1,320.94,320.94,70.61,0.0,False,North,Online,Regular
O007982,C1584,2023-11-09,Electronics,1,400.67,520.87,114.59,0.0,False,North,Online,Occasional
O009732,C1947,2023-01-17,Sports,1,91.9,78.11,29.68,0.0,False,West,Online,Premium
O002371,C0465,2023-11-25,Clothing,1,50.0,65.0,35.75,0.0,False,Central,Online,Regular
O009417,C1888,2024-03-22,Beauty,2,48.17,96.35,59.74,9.64,False,East,App,Regular
O009403,C1887,2024-12-31,Sports,1,151.24,196.61,74.71,9.83,False,South,Online,Occasional
O008836,C1774,2024-12-17,Sports,2,112.08,291.41,110.74,0.0,False,North,App,Regular
O006598,C1317,2023-05-19,Home & Kitchen,1,119.64,119.64,50.25,5.98,True,West,Retail,Premium
O002057,C0398,2024-07-06,Home & Kitchen,1,5.68,5.68,2.39,1.14,False,West,Retail,Occasional
O006959,C1389,2023-12-28,Home & Kitchen,1,133.66,173.75,72.97,17.38,False,Central,Online,Premium
O001833,C0347,2024-11-29,Beauty,1,41.97,54.57,33.83,0.0,False,West,Retail,Regular
O003031,C0598,2024-05-13,Sports,1,148.42,148.42,56.4,0.0,False,North,App,Regular
O004588,C0924,2024-10-30,Electronics,1,437.18,437.18,96.18,0.0,False,West,App,Premium
O008857,C1780,2024-02-08,Electronics,1,373.08,317.12,69.77,0.0,False,East,App,Premium
O003563,C0712,2024-08-01,Home & Kitchen,1,80.67,80.67,33.88,12.1,False,South,Online,Premium
O002315,C0455,2023-06-24,Clothing,2,94.41,188.81,103.85,0.0,False,West,App,Regular
O004041,C0818,2024-09-18,Sports,1,249.26,249.26,94.72,37.39,False,South,Online,Regular
O007223,C1437,2023-06-10,Home & Kitchen,1,83.54,83.54,35.09,0.0,True,North,Online,Premium
O003758,C0758,2024-03-30,Electronics,1,368.75,368.75,81.12,0.0,False,South,Online,Regular
O009280,C1862,2023-03-30,Sports,1,115.15,115.15,43.76,11.52,False,Central,Online,Regular
O006376,C1271,2024-05-20,Beauty,1,29.49,29.49,18.28,5.9,False,South,App,Regular
O005459,C1093,2023-08-01,Clothing,2,42.38,84.77,46.62,12.72,False,West,Retail,Regular
O005056,C1005,2024-11-16,Clothing,1,83.69,108.8,59.84,0.0,False,North,Online,Premium
O006632,C1323,2023-04-10,Beauty,1,28.29,28.29,17.54,5.66,False,North,App,Premium
O007900,C1563,2023-10-12,Sports,3,127.89,383.67,145.79,38.37,False,East,Online,Regular
O009005,C1814,2024-07-16,Home & Kitchen,1,114.63,114.63,48.14,0.0,False,West,Online,Premium
O009108,C1833,2023-07-02,Beauty,2,34.91,69.83,43.29,0.0,False,Central,Partner,Regular
O008040,C1596,2023-05-18,Clothing,1,116.31,116.31,63.97,17.45,False,West,Online,Regular
O005919,C1174,2024-07-25,Clothing,1,51.03,51.03,28.07,2.55,False,West,Retail,Premium
O003328,C0661,2024-12-14,Beauty,1,42.74,55.56,34.45,0.0,False,West,App,Regular
O006865,C1372,2023-11-23,Home & Kitchen,1,49.29,64.08,26.91,9.61,False,North,App,Regular
O000346,C0069,2023-04-20,Clothing,1,5.0,5.0,2.75,0.0,False,North,App,Regular
O000457,C0089,2024-11-07,Clothing,2,90.14,234.36,128.9,11.72,False,South,Retail,Premium
O003022,C0595,2023-12-15,Beauty,2,41.78,108.63,67.35,0.0,False,North,App,Regular
O008284,C1658,2024-06-27,Sports,1,132.94,132.94,50.52,13.29,False,North,App,Regular
O000271,C0050,2023-02-02,Clothing,1,118.87,101.04,55.57,10.1,False,North,App,Premium
O000390,C0077,2024-04-10,Clothing,1,5.0,5.0,2.75,0.75,False,South,App,Regular
O003873,C0779,2024-11-14,Sports,1,145.19,188.75,71.72,0.0,True,North,Retail,Regular
O003400,C0674,2024-01-03,Electronics,1,665.4,565.59,124.43,0.0,False,East,Online,Regular
O004014,C0812,2024-10-18,Beauty,1,13.07,13.07,8.1,0.0,False,West,App,Regular
O006083,C1200,2023-04-21,Home & Kitchen,1,5.0,5.0,2.1,0.25,False,West,Online,Regular
O004522,C0911,2023-02-24,Electronics,1,418.64,355.84,78.28,35.58,False,East,Retail,Regular
O000275,C0053,2024-03-04,Clothing,2,124.99,249.97,137.48,0.0,False,East,Online,Occasional
O008427,C1696,2023-04-25,Electronics,1,190.5,190.5,41.91,0.0,False,North,Online,Regular
O009889,C1972,2024-10-20,Home & Kitchen,1,116.7,116.7,49.01,23.34,False,North,Partner,Regular
O005487,C1097,2023-02-15,Beauty,1,20.35,17.3,10.73,0.0,False,South,Partner,Regular
O005251,C1041,2023-08-29,Clothing,1,67.61,67.61,37.19,3.38,False,East,Retail,Regular
O005878,C1167,2023-11-05,Electronics,1,121.87,158.43,34.85,15.84,False,North,Partner,Premium
O001207,C0229,2024-09-20,Home & Kitchen,3,89.31,267.92,112.53,0.0,False,South,App,Premium
O008660,C1745,2023-07-29,Beauty,1,96.43,96.43,59.79,14.46,False,Central,Online,Premium
O008518,C1715,2023-05-03,Electronics,1,99.55,99.55,21.9,19.91,False,North,Partner,Occasional
O003063,C0601,2024-01-14,Home & Kitchen,1,79.51,67.59,28.39,6.76,False,East,Retail,Premium
O008568,C1723,2024-03-27,Beauty,1,87.28,87.28,54.11,13.09,False,South,App,Regular
O002408,C0472,2024-05-07,Home & Kitchen,1,36.5,36.5,15.33,5.48,True,South,Retail,Regular
O009447,C1894,2023-05-21,Clothing,1,29.57,29.57,16.26,0.0,False,North,Online,Premium
O009509,C1913,2023-03-06,Clothing,2,127.7,255.41,140.48,0.0,True,South,Online,Regular
O002070,C0400,2023-05-18,Clothing,1,11.9,11.9,6.55,0.0,False,South,Online,Regular
O005127,C1019,2023-08-16,Sports,1,135.18,135.18,51.37,13.52,False,West,App,Regular
O004997,C0998,2023-03-10,Sports,1,111.97,111.97,42.55,16.8,False,West,Partner,Premium
O006630,C1323,2024-10-27,Beauty,1,65.34,65.34,40.51,0.0,False,North,App,Premium
O002442,C0475,2024-12-24,Home & Kitchen,2,144.01,374.43,157.26,18.72,True,Central,Online,Regular
O001724,C0331,2024-02-01,Beauty,1,48.43,41.17,25.53,6.18,False,West,App,Premium
O001616,C0309,2024-05-04,Beauty,1,54.19,54.19,33.6,10.84,False,West,Online,Regular
O004046,C0819,2024-02-15,Beauty,1,60.74,51.63,32.01,5.16,False,West,Retail,Premium
O008079,C1611,2023-10-17,Electronics,1,377.58,377.58,83.07,37.76,False,North,App,Regular
O001929,C0372,2023-11-20,Clothing,1,117.78,153.12,84.22,7.66,False,West,App,Regular
O000974,C0188,2023-09-03,Clothing,2,5.0,10.0,5.5,0.5,False,East,App,Regular
O000209,C0041,2024-06-01,Clothing,1,29.83,29.83,16.41,1.49,False,East,App,Premium
O001943,C0374,2024-09-13,Beauty,1,44.21,44.21,27.41,0.0,False,West,Online,Premium
O004670,C0935,2023-09-16,Home & Kitchen,1,178.14,178.14,74.82,26.72,False,South,App,Regular
O008676,C1746,2023-04-29,Electronics,1,350.94,350.94,77.21,0.0,False,South,Online,Regular
O003568,C0712,2024-07-18,Home & Kitchen,2,99.14,198.27,83.27,0.0,False,South,Online,Premium
O000735,C0136,2024-11-24,Beauty,1,17.7,23.01,14.27,3.45,False,West,Online,Regular
O008295,C1660,2024-09-16,Sports,2,74.86,149.71,56.89,7.49,False,East,Online,Premium
O007686,C1525,2024-10-30,Electronics,1,403.38,403.38,88.74,60.51,False,West,Online,Regular
O002117,C0405,2023-09-27,Sports,1,39.0,39.0,14.82,0.0,False,Central,Online,Premium
O007185,C1430,2024-11-22,Electronics,2,638.37,1659.77,365.15,0.0,False,East,Retail,Premium
O004753,C0951,2024-08-20,Electronics,1,131.74,131.74,28.98,13.17,False,West,App,Regular
O001486,C0278,2023-12-10,Beauty,1,54.85,71.3,44.21,10.69,False,West,Online,Regular
O004332,C0873,2024-03-16,Electronics,1,5.0,5.0,1.1,0.0,False,North,Online,Premium
O001285,C0240,2024-07-21,Clothing,2,80.46,160.93,88.51,24.14,False,West,Online,Premium
O007778,C1543,2024-04-20,Sports,2,217.05,434.09,164.95,65.11,False,Central,Online,Premium
O004470,C0902,2024-06-25,Sports,1,91.52,91.52,34.78,0.0,False,West,Partner,Premium
O006948,C1389,2024-09-24,Home & Kitchen,2,126.26,252.52,106.06,37.88,False,Central,Online,Premium
O006833,C1364,2024-01-12,Electronics,1,247.14,210.07,46.22,0.0,False,North,Online,Regular
O002537,C0502,2023-11-06,Home & Kitchen,1,115.15,149.69,62.87,0.0,False,West,Retail,Regular
O000782,C0142,2023-01-05,Clothing,1,5.0,4.25,2.34,0.64,False,Central,Partner,Premium
O004121,C0828,2023-06-17,Home & Kitchen,1,73.84,73.84,31.01,11.08,False,South,Retail,Regular
O003260,C0646,2024-05-08,Electronics,1,281.99,281.99,62.04,0.0,False,South,App,Regular
O000845,C0153,2023-02-12,Home & Kitchen,1,5.0,4.25,1.78,0.85,False,Central,App,Regular
O007103,C1414,2024-05-15,Sports,1,5.0,5.0,1.9,1.0,False,North,Online,Premium
O001790,C0341,2024-08-25,Sports,1,61.79,61.79,23.48,6.18,False,West,Partner,Occasional
O000311,C0059,2023-09-20,Beauty,1,63.2,63.2,39.18,9.48,False,Central,Online,Premium
O003668,C0736,2024-08-16,Beauty,1,35.19,35.19,21.82,0.0,False,South,Partner,Premium
O008232,C1643,2023-05-15,Sports,1,77.65,77.65,29.51,0.0,False,South,App,Regular
O000514,C0100,2023-08-11,Beauty,2,35.01,70.02,43.41,3.5,False,West,Retail,Regular
O007539,C1492,2023-12-12,Beauty,2,54.51,141.72,87.87,7.09,False,Central,App,Regular
O001060,C0202,2023-10-17,Beauty,1,51.98,51.98,32.23,10.4,False,East,Online,Regular
O006606,C1318,2023-05-22,Beauty,2,5.0,10.0,6.2,1.0,False,East,Retail,Regular
O008293,C1660,2024-09-25,Beauty,1,20.5,20.5,12.71,0.0,False,East,Online,Premium
O009980,C1990,2024-04-05,Sports,1,142.84,142.84,54.28,0.0,False,South,Partner,Regular
O008958,C1804,2024-11-30,Beauty,1,52.07,67.69,41.97,0.0,False,Central,App,Regular
O005706,C1129,2024-11-07,Sports,1,98.5,128.04,48.66,19.21,False,South,App,Regular
O001886,C0359,2023-05-20,Electronics,1,312.23,312.23,68.69,46.83,False,South,Retail,Regular
O008485,C1711,2023-08-18,Sports,1,48.42,48.42,18.4,2.42,True,East,Online,Premium
O002756,C0549,2024-10-07,Electronics,1,547.06,547.06,120.35,0.0,False,East,Retail,Premium
O001212,C0230,2024-08-23,Clothing,2,55.19,110.38,60.71,16.56,False,East,App,Premium
O008466,C1705,2024-08-12,Clothing,1,100.56,100.56,55.31,5.03,False,South,Online,Regular
O002426,C0474,2024-09-25,Electronics,2,265.27,530.54,116.72,0.0,False,Central,Online,Premium
O000704,C0129,2023-04-27,Electronics,1,350.89,350.89,77.2,35.09,False,Central,App,Regular
O002779,C0552,2024-12-09,Clothing,1,87.38,113.6,62.48,17.04,False,West,Partner,Premium
O007060,C1408,2023-05-18,Beauty,1,65.06,65.06,40.34,9.76,False,West,Online,Premium
O000980,C0189,2023-11-21,Sports,2,159.88,415.68,157.96,0.0,True,Central,App,Occasional
O004529,C0912,2023-07-30,Clothing,1,135.86,135.86,74.72,0.0,False,West,Online,Regular
O006803,C1357,2023-03-16,Sports,1,119.77,119.77,45.51,23.95,False,Central,Online,Premium
O008925,C1796,2024-03-19,Electronics,2,552.47,1104.94,243.09,220.99,False,North,App,Regular
O003358,C0665,2024-09-25,Electronics,1,380.67,380.67,83.75,0.0,True,West,Partner,Regular
O006986,C1395,2023-12-19,Home & Kitchen,1,174.22,226.49,95.13,0.0,False,North,App,Regular
O003519,C0703,2024-11-02,Electronics,2,114.76,298.39,65.65,44.76,True,Central,App,Regular
O006316,C1251,2024-06-07,Beauty,1,37.79,37.79,23.43,0.0,False,South,Online,Regular
O000651,C0120,2024-01-05,Clothing,1,27.69,23.54,12.95,0.0,False,Central,Retail,Regular
O008179,C1632,2023-06-11,Beauty,1,51.47,51.47,31.91,2.57,False,East,Online,Regular
O008627,C1737,2023-01-29,Beauty,1,28.54,24.26,15.04,0.0,False,East,Online,Regular
O001108,C0211,2024-04-22,Home & Kitchen,1,145.74,145.74,61.21,0.0,True,North,Online,Premium
O001478,C0277,2023-06-24,Clothing,1,42.3,42.3,23.26,8.46,False,South,App,Regular
O000339,C0065,2024-03-03,Sports,2,93.65,187.31,71.18,37.46,False,South,Retail,Regular
O008628,C1737,2023-11-07,Sports,1,114.77,149.2,56.7,7.46,False,East,Online,Regular
O002630,C0523,2023-01-24,Clothing,1,11.28,9.58,5.27,0.0,False,South,Online,Premium
O005272,C1045,2023-04-13,Electronics,2,348.41,696.82,153.3,0.0,False,North,Partner,Premium
O003438,C0687,2023-05-16,Electronics,1,304.52,304.52,66.99,0.0,False,East,App,Premium
O002593,C0517,2024-02-13,Beauty,2,54.95,93.41,57.91,0.0,False,East,App,Premium
O001372,C0259,2023-12-06,Clothing,1,27.53,35.79,19.68,5.37,False,Central,Retail,Premium
O002535,C0501,2024-09-02,Sports,1,182.46,182.46,69.33,0.0,False,North,App,Regular
O002148,C0413,2023-12-23,Clothing,1,101.46,131.9,72.55,0.0,False,North,Online,Regular
O006742,C1345,2024-01-22,Beauty,1,40.31,34.26,21.24,0.0,False,East,App,Occasional
O003215,C0635,2024-01-20,Beauty,1,41.33,35.13,21.78,5.27,False,South,Online,Premium
O009312,C1866,2024-08-13,Electronics,2,285.7,571.41,125.71,0.0,False,South,Online,Premium
O004270,C0861,2023-06-20,Electronics,1,8.3,8.3,1.83,0.0,False,South,Online,Regular
O000363,C0071,2024-10-16,Beauty,1,35.12,35.12,21.77,1.76,False,East,Retail,Premium
O005510,C1101,2024-11-04,Home & Kitchen,1,83.87,109.03,45.79,16.35,True,Central,Online,Premium
O000688,C0127,2024-02-10,Electronics,1,147.26,125.17,27.54,0.0,False,West,App,Regular
O006660,C1327,2024-02-19,Beauty,1,39.56,33.63,20.85,1.68,False,North,App,Premium
O004375,C0882,2024-03-15,Beauty,1,37.75,37.75,23.4,1.89,False,North,Online,Regular
O008038,C1595,2024-03-24,Clothing,1,25.96,25.96,14.28,0.0,False,West,Retail,Occasional
O009048,C1822,2023-09-13,Clothing,1,77.14,77.14,42.43,3.86,False,South,Online,Occasional
O009314,C1866,2023-04-19,Home & Kitchen,1,78.02,78.02,32.77,0.0,False,South,Online,Premium
O004671,C0935,2024-07-27,Beauty,1,61.15,61.15,37.91,3.06,False,South,App,Regular
O008997,C1812,2023-07-08,Beauty,1,55.54,55.54,34.43,0.0,False,North,Retail,Premium
O005765,C1141,2024-08-29,Home & Kitchen,2,65.7,131.41,55.19,19.71,False,North,Online,Regular
O004223,C0848,2023-04-27,Sports,2,121.95,243.91,92.69,36.59,False,East,Retail,Premium
O006302,C1248,2023-06-19,Clothing,1,60.58,60.58,33.32,12.12,True,South,Partner,Regular
O003964,C0798,2023-08-08,Clothing,1,56.75,56.75,31.21,0.0,False,Central,Online,Premium
O009477,C1903,2024-09-21,Beauty,1,47.85,47.85,29.67,9.57,False,West,Online,Regular
O002239,C0434,2023-04-13,Beauty,1,37.2,37.2,23.06,5.58,False,East,App,Regular
O009383,C1884,2023-02-19,Beauty,1,5.0,4.25,2.64,0.0,False,South,Partner,Occasional
O003162,C0624,2024-11-07,Home & Kitchen,1,123.26,160.24,67.3,8.01,False,West,Retail,Regular
O000828,C0151,2024-05-21,Beauty,1,34.58,34.58,21.44,1.73,False,West,Online,Regular
O009372,C1879,2023-04-08,Sports,1,39.75,39.75,15.1,0.0,False,Central,App,Regular
O003975,C0800,2024-05-01,Home & Kitchen,1,94.78,94.78,39.81,14.22,False,East,Online,Premium
O000231,C0044,2024-09-17,Electronics,1,200.88,200.88,44.19,0.0,False,South,Online,Premium
O008890,C1792,2023-12-10,Sports,1,51.43,66.86,25.41,0.0,False,East,Online,Premium
O007509,C1485,2024-06-09,Beauty,1,79.09,79.09,49.04,15.82,False,West,App,Premium
O006734,C1342,2023-09-14,Home & Kitchen,1,65.97,65.97,27.71,0.0,False,North,Online,Regular
O009460,C1897,2023-03-11,Home & Kitchen,1,148.46,148.46,62.35,7.42,False,Central,Online,Regular
O000132,C0030,2024-09-18,Sports,1,84.53,84.53,32.12,0.0,False,South,Online,Premium
O000889,C0162,2024-06-11,Clothing,2,87.86,175.71,96.64,26.36,False,South,App,Regular
O004697,C0938,2024-05-06,Sports,1,139.38,139.38,52.96,6.97,False,West,Online,Regular
O002495,C0490,2024-03-01,Sports,1,276.74,276.74,105.16,55.35,False,East,Partner,Premium
O003593,C0717,2023-11-12,Sports,1,268.17,348.62,132.48,17.43,False,Central,App,Occasional
O001764,C0336,2023-05-30,Home & Kitchen,1,87.46,87.46,36.73,17.49,True,Central,Partner,Premium
O001080,C0207,2023-11-11,Home & Kitchen,2,66.01,171.63,72.08,0.0,False,North,Retail,Premium
O001466,C0275,2024-05-24,Sports,1,64.37,64.37,24.46,0.0,False,West,Retail,Regular
O001056,C0201,2023-08-17,Clothing,1,14.96,14.96,8.23,2.99,False,North,Retail,Regular
O004205,C0845,2023-03-23,Sports,1,5.0,5.0,1.9,1.0,False,South,Online,Regular
O008472,C1708,2024-07-07,Home & Kitchen,1,121.23,121.23,50.92,0.0,False,East,Online,Regular
O002383,C0468,2024-05-25,Beauty,1,26.18,26.18,16.23,0.0,False,West,App,Premium
O007300,C1450,2024-06-16,Electronics,2,294.02,588.04,129.37,88.21,False,East,Online,Regular
O004472,C0902,2024-04-11,Clothing,1,98.66,98.66,54.26,4.93,False,West,Partner,Premium
O006590,C1315,2023-09-25,Clothing,1,31.5,31.5,17.33,0.0,False,South,Online,Regular
O003450,C0688,2023-07-09,Home & Kitchen,1,124.48,124.48,52.28,24.9,False,West,App,Regular
O006757,C1349,2024-01-04,Electronics,1,139.02,118.17,26.0,23.63,False,West,Partner,Premium
O005299,C1054,2024-09-13,Sports,1,79.82,79.82,30.33,0.0,False,South,Online,Regular
O004267,C0860,2024-04-19,Beauty,1,67.01,67.01,41.55,0.0,False,South,Online,Regular
O007524,C1488,2023-01-09,Electronics,1,399.63,339.68,74.73,0.0,False,West,Retail,Regular
O007098,C1414,2024-06-04,Home & Kitchen,1,164.64,164.64,69.15,32.93,False,North,Online,Premium
O008514,C1713,2024-08-23,Sports,1,149.86,149.86,56.95,0.0,False,East,Online,Premium
O007991,C1586,2023-06-25,Sports,1,102.88,102.88,39.09,20.58,False,Central,Online,Premium
O008346,C1676,2023-04-01,Beauty,1,53.25,53.25,33.02,7.99,False,Central,Online,Premium
O003929,C0792,2023-01-29,Clothing,3,68.22,173.96,95.68,0.0,True,South,App,Regular
O008722,C1754,2023-09-09,Beauty,1,54.96,54.96,34.08,5.5,False,West,Online,Regular
O003211,C0635,2024-10-15,Beauty,1,40.33,40.33,25.0,0.0,False,South,Online,Premium
O003449,C0688,2024-12-21,Home & Kitchen,1,167.2,217.36,91.29,10.87,False,West,App,Regular
O004705,C0940,2023-08-31,Sports,2,64.79,129.59,49.24,0.0,False,Central,Retail,Regular
O002737,C0545,2024-09-23,Beauty,3,97.47,292.4,181.29,14.62,False,East,Partner,Regular
O008249,C1645,2024-04-07,Beauty,1,29.92,29.92,18.55,0.0,True,North,App,Regular
O005511,C1101,2024-06-07,Home & Kitchen,1,85.19,85.19,35.78,8.52,False,Central,Online,Premium
O000498,C0098,2024-07-29,Home & Kitchen,1,165.05,165.05,69.32,8.25,False,South,Partner,Premium
O001700,C0326,2024-02-24,Beauty,2,10.89,18.52,11.48,0.0,False,North,Online,Regular
O006622,C1321,2024-07-10,Clothing,1,54.81,54.81,30.15,5.48,False,North,Retail,Regular
O002381,C0468,2023-08-11,Home & Kitchen,1,107.71,107.71,45.24,0.0,False,West,App,Premium
O001783,C0340,2023-01-14,Home & Kitchen,1,46.4,39.44,16.56,5.92,False,West,Online,Premium
O004475,C0903,2024-01-14,Home & Kitchen,1,65.91,56.02,23.53,0.0,False,East,Online,Regular
O009569,C1926,2023-04-21,Sports,1,52.45,52.45,19.93,5.25,False,North,Retail,Regular
O004983,C0996,2023-11-01,Sports,1,5.0,6.5,2.47,0.32,False,North,Retail,Regular
O007150,C1422,2024-12-28,Electronics,1,466.93,607.01,133.54,0.0,False,West,Retail,Regular
O007115,C1417,2023-05-21,Electronics,1,191.44,191.44,42.12,0.0,False,Central,App,Premium
O002259,C0442,2024-10-06,Home & Kitchen,1,120.45,120.45,50.59,0.0,True,East,App,Regular
O007535,C1489,2024-12-12,Clothing,1,113.51,147.56,81.16,7.38,False,Central,App,Regular
O006727,C1340,2023-11-28,Electronics,1,124.34,161.64,35.56,32.33,False,West,Partner,Premium
O001781,C0340,2024-12-02,Beauty,1,72.64,94.43,58.55,0.0,False,West,Online,Premium
O000488,C0094,2024-06-21,Clothing,2,74.51,149.01,81.96,0.0,False,South,Partner,Occasional
O002082,C0401,2023-07-30,Home & Kitchen,1,139.32,139.32,58.51,20.9,False,North,Partner,Premium
O003423,C0683,2023-12-02,Clothing,1,67.49,87.74,48.26,4.39,False,West,Online,Occasional
O003846,C0775,2024-01-25,Beauty,1,5.0,4.25,2.64,0.0,False,South,Online,Regular
O009683,C1940,2023-07-03,Sports,1,5.0,5.0,1.9,0.5,False,North,App,Premium
O003390,C0671,2023-07-24,Beauty,1,31.03,31.03,19.24,1.55,False,East,App,Regular
O007847,C1554,2024-05-09,Electronics,2,472.18,944.36,207.76,0.0,False,North,Online,Occasional
O000262,C0050,2024-11-02,Electronics,1,294.59,382.97,84.25,76.59,False,North,App,Premium
O009453,C1894,2023-08-08,Home & Kitchen,1,101.87,101.87,42.79,0.0,False,North,Online,Premium
O003521,C0704,2024-08-30,Home & Kitchen,1,67.87,67.87,28.51,10.18,False,South,App,Occasional
