customer_id,age,segment,region,channel,join_date
C1247,48,Occasional,Central,App,2022-03-29
C1248,18,Regular,South,Partner,2022-03-31
C1249,37,Regular,South,Online,2022-02-10
C1250,21,Occasional,North,App,2022-11-09
C1251,40,Regular,South,Online,2022-07-15
C1252,18,Regular,Central,Partner,2022-11-14
C1253,44,Occasional,North,Retail,2022-12-16
C1254,18,Occasional,North,Online,2022-05-04
C1255,35,Premium,South,Online,2022-09-12
C1256,41,Occasional,West,Partner,2022-10-26
C1257,38,Regular,East,Online,2022-03-15
C1258,18,Occasional,Central,App,2022-04-29
C1259,18,Regular,West,App,2022-08-25
C1260,41,Occasional,West,Online,2022-11-23
C1261,27,Regular,South,Online,2022-05-11
C1262,41,Occasional,East,Retail,2022-08-24
C1263,18,Occasional,South,Online,2022-05-11
C1264,45,Regular,South,Online,2022-12-08
C1265,36,Regular,Central,App,2022-01-05
C1266,61,Occasional,North,App,2022-08-27
C1267,37,Occasional,South,Online,2022-05-28
C1268,47,Regular,South,Retail,2022-12-13
C1269,44,Occasional,East,Online,2022-10-07
C1270,31,Regular,West,Online,2022-03-22
C1271,33,Regular,South,App,2022-02-07
C1272,28,Regular,North,Online,2022-08-15
C1273,34,Regular,East,Partner,2022-06-26
C1274,39,Regular,West,App,2022-10-28
C1275,25,Occasional,North,App,2022-06-03
C1276,37,Occasional,North,Retail,2022-11-24
C1277,18,Premium,Central,Online,2022-08-06
C1278,32,Regular,South,App,2022-12-20
C1279,22,Regular,South,Online,2022-05-09
C1280,36,Regular,West,Online,2022-08-22
C1281,19,Occasional,Central,Retail,2022-06-04
C1282,18,Regular,North,Online,2022-04-12
C1283,35,Occasional,Central,Retail,2022-07-16
C1284,18,Regular,West,Online,2022-09-05
C1285,36,Premium,East,Online,2022-02-24
C1286,30,Occasional,West,Online,2022-05-02
C1287,27,Regular,West,App,2022-07-15
C1288,45,Occasional,South,App,2022-10-20
C1289,44,Regular,West,App,2022-07-03
C1290,37,Regular,East,Online,2022-10-22
C1291,46,Regular,West,App,2022-06-01
C1292,37,Premium,South,App,2022-12-25
C1293,23,Regular,South,Online,2022-06-01
C1294,28,Regular,North,Partner,2022-01-12
C1295,39,Premium,West,Retail,2022-12-04
C1296,43,Occasional,North,App,2022-07-22
C1297,38,Regular,East,App,2022-05-21
C1298,49,Premium,West,Online,2022-01-05
C1299,18,Regular,North,App,2022-10-17
C1300,28,Occasional,North,Online,2022-12-18
C1301,18,Premium,West,Retail,2022-01-26
C1302,59,Occasional,West,Online,2022-11-07
C1303,27,Regular,South,Partner,2022-09-12
C1304,30,Regular,West,App,2022-05-27
C1305,38,Regular,West,Online,2022-04-28
C1306,28,Occasional,South,Online,2022-11-07
C1307,47,Occasional,Central,Partner,2022-06-30
C1308,46,Premium,West,App,2022-04-23
C1309,24,Occasional,Central,Partner,2022-11-22
C1310,39,Regular,North,Online,2022-04-08
C1311,41,Regular,North,Online,2022-11-14
C1312,45,Regular,Central,App,2022-05-09
C1313,38,Premium,Central,Online,2022-12-14
C1314,18,Regular,South,App,2022-12-04
C1315,50,Regular,South,Online,2022-12-15
C1316,46,Occasional,North,App,2022-03-12
C1317,18,Premium,West,Retail,2022-11-18
C1318,18,Regular,East,Retail,2022-02-19
C1319,30,Regular,North,Online,2022-11-18
C1320,41,Occasional,West,Retail,2022-11-27
C1321,18,Regular,North,Retail,2022-01-21
C1322,25,Regular,North,Online,2022-06-08
C1323,48,Premium,North,App,2022-08-14
C1324,38,Occasional,South,Online,2022-01-18
C1325,18,Premium,West,App,2022-10-24
C1326,42,Regular,West,App,2022-07-06
C1327,28,Premium,North,App,2022-03-09
C1328,21,Occasional,Central,App,2022-02-16
C1329,38,Regular,West,App,2022-06-01
C1330,50,Occasional,North,App,2022-06-17
C1331,29,Regular,South,Partner,2022-08-01
C1332,44,Premium,East,Online,2022-03-31
C1333,24,Regular,East,Partner,2022-04-13
C1334,41,Regular,North,Retail,2022-03-09
C1335,45,Premium,West,Online,2022-10-04
C1336,35,Regular,West,App,2022-07-07
C1337,25,Regular,East,Partner,2022-09-29
C1338,47,Regular,South,Online,2022-09-14
C1339,18,Occasional,South,Retail,2022-05-20
C1340,39,Premium,West,Partner,2022-03-26
C1341,42,Occasional,South,Online,2022-05-12
C1342,34,Regular,North,Online,2022-09-04
C1343,32,Occasional,North,Online,2022-06-01
C1344,24,Regular,North,Online,2022-06-23
C1345,29,Occasional,East,App,2022-02-28
C1346,47,Occasional,West,Online,2022-08-28
C1347,34,Occasional,East,Retail,2022-02-08
C1348,28,Occasional,North,App,2022-03-14
C1349,43,Premium,West,Partner,2022-04-26
C1350,27,Regular,West,Online,2022-12-13
C1351,18,Occasional,Central,Partner,2022-12-12
C1352,27,Regular,Central,App,2022-07-23
C1353,33,Regular,Central,App,2022-10-13
C1354,34,Occasional,South,App,2022-07-07
C1355,34,Regular,North,Retail,2022-02-16
C1356,31,Regular,West,Online,2022-07-22
C1357,24,Premium,Central,Online,2022-01-08
C1358,37,Occasional,Central,Online,2022-05-16
C1359,45,Occasional,Central,App,2022-10-02
C1360,20,Occasional,North,Partner,2022-03-05
C1361,27,Regular,West,Online,2022-08-21
C1362,31,Premium,South,Partner,2022-07-08
C1363,20,Regular,Central,Retail,2022-12-11
C1364,56,Regular,North,Online,2022-12-11
C1365,37,Occasional,East,Retail,2022-05-15
C1366,23,Regular,West,App,2022-10-27
C1367,29,Regular,North,Online,2022-07-15
C1368,22,Regular,Central,App,2022-11-23
C1369,31,Occasional,East,Retail,2022-07-10
C1370,50,Regular,West,App,2022-02-25
C1371,21,Premium,North,Retail,2022-12-12
C1372,31,Regular,North,App,2022-04-30
C1373,35,Regular,Central,Retail,2022-08-30
C1374,18,Occasional,East,Retail,2022-01-13
C1375,35,Regular,East,Online,2022-11-14
C1376,31,Regular,West,Online,2022-10-15
C1377,24,Occasional,East,Online,2022-06-17
C1378,44,Regular,West,Retail,2022-11-09
C1379,18,Occasional,West,Online,2022-04-24
C1380,28,Regular,North,App,2022-11-28
C1381,18,Regular,Central,Retail,2022-02-02
C1382,18,Regular,West,App,2022-11-22
C1383,18,Regular,South,Partner,2022-08-26
C1384,34,Regular,Central,App,2022-12-25
C1385,43,Premium,South,Online,2022-06-04
C1386,60,Regular,East,Retail,2022-11-29
C1387,28,Regular,Central,App,2022-07-29
C1388,29,Regular,East,Online,2022-03-01
C1389,42,Premium,Central,Online,2022-03-13
C1390,18,Regular,South,App,2022-01-24
C1391,43,Regular,Central,Online,2022-01-20
C1392,48,Regular,South,Partner,2022-06-05
C1393,52,Occasional,North,Online,2022-09-10
C1394,26,Regular,East,Online,2022-03-01
C1395,34,Regular,North,App,2022-02-19
C1396,37,Occasional,North,Online,2022-05-01
C1397,41,Premium,West,Online,2022-10-03
C1398,50,Regular,West,Retail,2022-03-11
C1399,41,Regular,West,App,2022-07-18
C1400,33,Occasional,Central,Online,2022-08-21
C1401,27,Occasional,Central,Online,2022-07-09
C1402,42,Occasional,North,Online,2022-12-10
C1403,63,Regular,North,Partner,2022-12-23
C1404,49,Premium,North,Online,2022-10-04
C1405,43,Occasional,West,Online,2022-08-03
C1406,36,Regular,East,App,2022-10-28
C1407,37,Regular,West,App,2022-03-21
C1408,29,Premium,West,Online,2022-08-01
C1409,38,Regular,Central,App,2022-12-02
C1410,46,Premium,West,Online,2022-02-20
C1411,41,Occasional,East,App,2022-09-08
C1412,40,Occasional,North,App,2022-11-12
C1413,24,Regular,Central,Retail,2022-07-28
C1414,36,Premium,North,Online,2022-05-24
C1415,28,Regular,South,Retail,2022-01-17
C1416,38,Regular,West,Online,2022-12-20
C1417,43,Premium,Central,App,2022-07-09
C1418,39,Premium,East,Online,2022-04-22
C1419,47,Premium,East,Retail,2022-08-16
C1420,44,Occasional,East,Partner,2022-08-16
C1421,18,Occasional,East,App,2022-05-01
C1422,44,Regular,West,Retail,2022-07-05
C1423,18,Regular,East,Online,2022-02-20
C1424,23,Occasional,East,Online,2022-12-18
C1425,31,Occasional,South,Online,2022-07-08
C1426,30,Regular,South,Online,2022-10-06
C1427,40,Regular,South,Online,2022-11-27
C1428,18,Occasional,South,Online,2022-07-03
C1429,31,Occasional,North,App,2022-02-01
C1430,18,Premium,East,Retail,2022-07-23
C1431,44,Regular,West,Online,2022-05-22
C1432,18,Occasional,North,Retail,2022-04-08
C1433,50,Regular,Central,Online,2022-03-04
C1434,24,Regular,East,Online,2022-08-21
C1435,34,Occasional,East,Online,2022-02-16
C1436,37,Occasional,West,Partner,2022-12-06
C1437,45,Premium,North,Online,2022-04-19
C1438,20,Occasional,West,Retail,2022-11-25
C1439,18,Regular,South,Online,2022-11-24
C1440,36,Occasional,East,Online,2022-11-02
C1441,43,Regular,West,App,2022-01-11
C1442,33,Regular,North,Retail,2022-01-26
C1443,28,Regular,East,App,2022-06-20
C1444,40,Occasional,East,App,2022-05-05
C1445,45,Premium,West,Online,2022-03-06
C1446,46,Regular,South,Online,2022-10-17
C1447,34,Regular,Central,Online,2022-04-16
C1448,18,Premium,North,App,2022-02-05
C1449,70,Regular,North,Online,2022-10-11
C1450,51,Regular,East,Online,2022-04-17
C1451,26,Premium,North,App,2022-10-28
C1452,46,Regular,West,Partner,2022-04-21
C1453,24,Regular,West,Online,2022-04-30
C1454,40,Premium,West,Online,2022-06-18
C1455,37,Premium,Central,Online,2022-03-17
C1456,42,Regular,East,Online,2022-11-02
C1457,22,Regular,South,Retail,2022-01-02
C1458,34,Occasional,North,Online,2022-05-22
C1459,22,Occasional,West,Online,2022-03-16
C1460,30,Regular,North,App,2022-03-08
C1461,28,Regular,Central,App,2022-10-04
C1462,50,Regular,South,Retail,2022-05-09
C1463,51,Occasional,Central,Partner,2022-03-31
C1464,50,Premium,East,App,2022-02-26
C1465,42,Regular,West,App,2022-12-05
C1466,51,Premium,East,Online,2022-01-14
C1467,48,Regular,West,Retail,2022-03-09
C1468,18,Regular,North,Retail,2022-01-08
C1469,35,Occasional,North,Online,2022-07-03
C1470,49,Regular,South,Partner,2022-05-02
C1471,35,Regular,West,Online,2022-10-29
C1472,26,Regular,West,Online,2022-06-15
C1473,37,Occasional,West,Online,2022-01-09
C1474,50,Regular,Central,Online,2022-03-31
C1475,34,Premium,South,Partner,2022-05-16
C1476,41,Regular,Central,Retail,2022-01-27
C1477,27,Occasional,South,Retail,2022-03-06
C1478,32,Regular,East,Retail,2022-08-04
C1479,22,Regular,South,App,2022-09-27
C1480,18,Occasional,South,App,2022-02-28
C1481,20,Regular,Central,App,2022-02-02
C1482,45,Regular,West,Online,2022-09-01
C1483,37,Regular,South,Online,2022-08-18
C1484,63,Regular,Central,Online,2022-07-05
C1485,27,Premium,West,App,2022-09-20
C1486,34,Regular,South,App,2022-10-31
C1487,29,Regular,South,Online,2022-02-25
C1488,29,Regular,West,Retail,2022-08-20
C1489,26,Regular,Central,App,2022-09-15
C1490,33,Occasional,North,App,2022-04-24
C1491,35,Occasional,Central,App,2022-11-11
C1492,28,Regular,Central,App,2022-01-23
C1493,34,Regular,East,App,2022-12-04
C1494,26,Regular,South,Online,2022-09-24
C1495,50,Occasional,South,Partner,2022-06-04
C1496,35,Occasional,North,Online,2022-08-23
C1497,43,Occasional,Central,App,2022-11-26
C1498,41,Regular,North,Online,2022-01-16
C1499,61,Regular,West,Online,2022-02-01
C1500,26,Regular,North,Online,2022-09-03
C1501,44,Occasional,South,App,2022-07-25
C1502,47,Regular,East,Retail,2022-08-07
C1503,43,Regular,Central,Online,2022-12-18
C1504,39,Occasional,South,Online,2022-02-25
C1505,43,Premium,South,Retail,2022-09-09
C1506,35,Regular,North,Online,2022-12-31
C1507,43,Occasional,East,Partner,2022-08-16
C1508,32,Regular,North,Online,2022-02-07
C1509,20,Occasional,West,Online,2022-02-11
C1510,32,Regular,West,Partner,2022-06-14
C1511,35,Occasional,East,App,2022-11-08
C1512,47,Premium,North,App,2022-03-17
C1513,46,Occasional,East,Online,2022-02-03
C1514,62,Regular,West,Partner,2022-03-06
C1515,18,Occasional,North,App,2022-05-21
C1516,26,Regular,North,Online,2022-11-16
C1517,45,Occasional,South,Retail,2022-11-21
C1518,21,Premium,East,Online,2022-10-27
C1519,47,Regular,Central,App,2022-10-08
C1520,41,Occasional,East,Online,2022-12-31
C1521,22,Regular,East,App,2022-06-16
C1522,35,Premium,North,App,2022-07-15
C1523,33,Regular,West,App,2022-11-02
C1524,41,Regular,East,Online,2022-09-29
C1525,31,Regular,West,Online,2022-05-31
C1526,34,Premium,East,Online,2022-08-21
C1527,36,Occasional,West,Online,2022-09-16
C1528,36,Occasional,West,Retail,2022-11-06
C1529,18,Occasional,West,Partner,2022-08-09
C1530,35,Regular,South,Online,2022-02-20
C1531,28,Premium,Central,Online,2022-12-26
C1532,41,Occasional,South,Retail,2022-02-28
C1533,45,Occasional,North,Online,2022-12-02
C1534,36,Regular,West,Retail,2022-11-30
C1535,62,Regular,West,Partner,2022-10-10
C1536,24,Regular,East,Online,2022-04-21
C1537,36,Premium,East,Online,2022-08-09
C1538,70,Regular,East,Online,2022-08-20
C1539,44,Regular,North,Retail,2022-04-27
C1540,46,Occasional,South,Online,2022-07-31
C1541,38,Regular,South,App,2022-06-23
C1542,19,Regular,South,Online,2022-08-21
C1543,33,Premium,Central,Online,2022-07-24
C1544,35,Occasional,Central,Online,2022-08-01
C1545,47,Occasional,Central,App,2022-02-18
C1546,18,Premium,West,Online,2022-06-10
C1547,27,Regular,West,App,2022-08-07
C1548,34,Regular,South,Retail,2022-06-10
C1549,24,Premium,South,Partner,2022-12-07
C1550,46,Regular,East,App,2022-05-11
C1551,48,Regular,North,Online,2022-07-11
C1552,28,Regular,Central,Online,2022-03-20
C1553,39,Regular,North,Online,2022-12-18
C1554,41,Occasional,North,Online,2022-08-31
C1555,56,Premium,East,App,2022-02-04
C1556,35,Regular,West,Online,2022-02-16
C1557,42,Regular,West,Online,2022-02-13
C1558,46,Premium,West,App,2022-02-17
C1559,18,Occasional,East,Online,2022-08-10
C1560,49,Regular,West,Retail,2022-02-19
C1561,46,Regular,East,Retail,2022-07-10
C1562,34,Occasional,West,Retail,2022-03-08
C1563,23,Regular,East,Online,2022-10-12
C1564,28,Regular,North,Online,2022-01-31
C1565,18,Regular,West,Retail,2022-10-28
C1566,59,Occasional,South,App,2022-10-15
C1567,48,Regular,North,Online,2022-10-15
C1568,28,Occasional,West,Online,2022-06-18
C1569,50,Occasional,South,Retail,2022-12-10
C1570,66,Regular,West,Online,2022-03-04
C1571,18,Regular,North,Retail,2022-07-30
C1572,19,Regular,West,Retail,2022-07-01
C1573,54,Occasional,South,Retail,2022-12-07
C1574,39,Regular,East,App,2022-08-05
C1575,18,Regular,West,Partner,2022-01-27
C1576,23,Regular,West,Partner,2022-05-28
C1577,32,Occasional,West,Retail,2022-11-04
C1578,31,Regular,North,Online,2022-06-09
C1579,25,Occasional,North,Retail,2022-06-30
C1580,23,Regular,East,Online,2022-02-23
C1581,27,Occasional,West,App,2022-10-23
C1582,31,Regular,Central,Online,2022-09-17
C1583,37,Occasional,North,Online,2022-04-19
C1584,20,Occasional,North,Online,2022-03-21
C1585,48,Regular,Central,App,2022-12-03
C1586,37,Premium,Central,Online,2022-09-04
C1587,40,Regular,North,Online,2022-04-25
C1588,18,Regular,West,App,2022-02-25
C1589,25,Regular,South,Retail,2022-06-29
C1590,29,Occasional,Central,Online,2022-10-12
C1591,30,Premium,Central,App,2022-07-08
C1592,44,Regular,East,Online,2022-02-28
C1593,31,Occasional,North,Online,2022-05-23
C1594,55,Regular,East,Online,2022-10-21
C1595,42,Occasional,West,Retail,2022-04-26
C1596,39,Regular,West,Online,2022-08-08
C1597,18,Regular,South,Partner,2022-10-15
C1598,24,Regular,North,App,2022-11-15
C1599,32,Regular,West,App,2022-11-11
C1600,18,Regular,South,Online,2022-12-12
C1601,21,Regular,Central,Retail,2022-11-26
C1602,34,Occasional,East,App,2022-10-13
C1603,42,Regular,North,App,2022-01-14
C1604,28,Regular,Central,Online,2022-11-08
C1605,45,Occasional,North,Online,2022-12-03
C1606,35,Regular,North,Partner,2022-12-22
C1607,19,Regular,North,Online,2022-05-17
C1608,18,Occasional,Central,Retail,2022-01-15
C1609,18,Occasional,West,Online,2022-04-03
C1610,44,Occasional,Central,Online,2022-05-20
C1611,18,Regular,North,App,2022-12-26
C1612,38,Occasional,East,Online,2022-06-08
C1613,18,Occasional,East,Online,2022-06-23
C1614,48,Regular,West,Online,2022-06-29
C1615,26,Regular,East,Partner,2022-01-04
C1616,42,Occasional,North,Online,2022-04-03
C1617,35,Regular,Central,Partner,2022-03-15
C1618,20,Regular,East,Retail,2022-10-17
C1619,25,Regular,North,Online,2022-12-03
C1620,18,Regular,South,Online,2022-07-25
C1621,43,Occasional,East,Online,2022-02-05
C1622,27,Occasional,North,Online,2022-03-14
C1623,24,Regular,Central,App,2022-11-21
C1624,28,Regular,Central,Online,2022-01-16
C1625,38,Regular,North,Online,2022-02-16
C1626,18,Regular,West,App,2022-09-29
C1627,27,Regular,North,Partner,2022-04-21
C1628,31,Regular,South,Retail,2022-07-12
C1629,18,Occasional,Central,App,2022-08-03
C1630,34,Premium,East,Retail,2022-08-21
C1631,30,Occasional,North,Retail,2022-06-24
C1632,28,Regular,East,Online,2022-03-22
C1633,29,Regular,West,App,2022-07-09
C1634,48,Occasional,East,Online,2022-06-09
C1635,36,Regular,North,Retail,2022-06-16
C1636,40,Regular,West,App,2022-10-18
C1637,40,Premium,East,App,2022-11-02
C1638,19,Regular,West,Retail,2022-02-13
C1639,36,Occasional,West,Retail,2022-01-27
C1640,18,Regular,East,App,2022-03-21
C1641,32,Occasional,East,App,2022-03-22
C1642,33,Occasional,South,App,2022-11-13
C1643,41,Regular,South,App,2022-01-26
C1644,42,Premium,South,Online,2022-12-12
C1645,44,Regular,North,App,2022-02-11
C1646,27,Occasional,South,Online,2022-05-20
C1647,50,Regular,West,Partner,2022-08-15
C1648,26,Occasional,West,App,2022-12-05
C1649,22,Occasional,South,App,2022-08-06
C1650,30,Regular,East,Retail,2022-09-06
C1651,30,Regular,West,Retail,2022-11-07
C1652,18,Regular,West,Online,2022-08-15
C1653,32,Occasional,North,Online,2022-08-01
C1654,42,Regular,Central,App,2022-05-20
C1655,34,Regular,North,Retail,2022-04-21
C1656,44,Regular,Central,Partner,2022-09-20
C1657,35,Occasional,West,Online,2022-02-28
C1658,43,Regular,North,App,2022-06-26
C1659,30,Regular,East,App,2022-08-09
C1660,30,Premium,East,Online,2022-02-26
C1661,57,Regular,West,Online,2022-05-26
C1662,47,Occasional,East,App,2022-12-14
C1663,49,Regular,North,Online,2022-12-14
C1664,53,Occasional,West,Online,2022-10-31
C1665,48,Occasional,North,Online,2022-09-07
C1666,18,Occasional,North,Online,2022-09-27
C1667,36,Regular,North,Online,2022-12-08
C1668,40,Regular,Central,Online,2022-06-07
C1669,40,Regular,North,App,2022-01-24
C1670,37,Occasional,West,Online,2022-04-23
C1671,42,Occasional,North,App,2022-07-22
C1672,56,Occasional,East,App,2022-11-03
C1673,32,Regular,Central,Online,2022-01-29
C1674,31,Regular,West,Online,2022-01-04
C1675,55,Occasional,West,App,2022-04-15
C1676,33,Premium,Central,Online,2022-06-04
C1677,26,Occasional,West,Retail,2022-04-19
C1678,45,Regular,East,App,2022-03-12
C1679,30,Occasional,Central,Online,2022-05-11
C1680,37,Occasional,East,App,2022-05-29
C1681,44,Occasional,East,App,2022-06-17
C1682,18,Occasional,West,Online,2022-03-03
C1683,33,Regular,South,App,2022-01-04
C1684,48,Occasional,South,App,2022-09-12
C1685,34,Occasional,West,Online,2022-08-09
C1686,23,Regular,South,Online,2022-03-31
C1687,43,Regular,Central,App,2022-03-08
C1688,43,Regular,East,App,2022-07-14
C1689,27,Regular,North,Retail,2022-09-30
C1690,68,Regular,North,Retail,2022-12-27
C1691,23,Regular,North,Partner,2022-04-28
C1692,30,Regular,South,Online,2022-09-14
C1693,50,Regular,North,Online,2022-10-14
C1694,29,Regular,North,App,2022-12-09
C1695,55,Occasional,Central,Partner,2022-07-01
C1696,41,Regular,North,Online,2022-02-06
C1697,33,Premium,East,Online,2022-07-23
C1698,42,Regular,South,App,2022-01-22
C1699,46,Occasional,East,Retail,2022-08-12
C1700,38,Occasional,North,App,2022-01-10
C1701,45,Regular,West,Retail,2022-08-24
C1702,39,Occasional,South,Partner,2022-02-09
C1703,41,Premium,North,App,2022-06-10
C1704,18,Regular,South,Online,2022-10-22
C1705,29,Regular,South,Online,2022-08-08
C1706,20,Occasional,West,Online,2022-10-21
C1707,47,Regular,North,Retail,2022-07-27
C1708,32,Regular,East,Online,2022-12-30
C1709,39,Regular,East,App,2022-11-24
C1710,23,Regular,Central,Retail,2022-08-02
C1711,30,Premium,East,Online,2022-05-29
C1712,37,Occasional,North,App,2022-02-28
C1713,51,Premium,East,Online,2022-07-27
C1714,18,Occasional,North,Partner,2022-01-11
C1715,28,Occasional,North,Partner,2022-06-16
C1716,45,Regular,South,Online,2022-03-29
C1717,36,Regular,Central,Online,2022-11-13
C1718,31,Regular,East,App,2022-08-24
C1719,43,Regular,East,Online,2022-12-20
C1720,24,Occasional,Central,App,2022-07-05
C1721,20,Premium,South,App,2022-02-15
C1722,26,Regular,Central,Online,2022-08-12
C1723,33,Regular,South,App,2022-02-24
C1724,58,Regular,West,Partner,2022-05-05
C1725,31,Regular,East,Online,2022-08-12
C1726,33,Occasional,Central,Partner,2022-10-29
C1727,38,Occasional,East,App,2022-07-25
C1728,32,Occasional,East,Online,2022-09-26
C1729,67,Regular,Central,App,2022-02-10
C1730,32,Regular,North,App,2022-07-22
C1731,18,Regular,North,Online,2022-06-08
C1732,43,Regular,Central,App,2022-06-23
C1733,21,Premium,Central,Online,2022-04-24
C1734,49,Regular,West,Online,2022-06-20
C1735,36,Regular,North,Online,2022-03-28
C1736,51,Occasional,West,Online,2022-02-09
C1737,37,Regular,East,Online,2022-09-19
C1738,29,Regular,West,Partner,2022-11-21
C1739,39,Regular,East,Online,2022-02-28
C1740,20,Occasional,East,App,2022-09-29
C1741,23,Premium,West,Online,2022-09-19
C1742,28,Occasional,South,Online,2022-04-10
C1743,18,Premium,South,App,2022-06-28
C1744,28,Occasional,South,App,2022-06-29
C1745,28,Premium,Central,Online,2022-11-27
C1746,27,Regular,South,Online,2022-03-17
C1747,27,Premium,West,Online,2022-05-01
C1748,37,Occasional,East,Online,2022-02-22
C1749,25,Regular,East,Online,2022-03-16
C1750,38,Regular,Central,Partner,2022-05-12
C1751,18,Regular,South,App,2022-04-12
C1752,55,Regular,Central,Online,2022-03-30
C1753,18,Occasional,West,App,2022-11-05
C1754,18,Regular,West,Online,2022-03-20
C1755,35,Regular,East,App,2022-12-02
C1756,48,Premium,Central,Online,2022-02-08
C1757,24,Regular,East,Online,2022-04-01
C1758,30,Occasional,East,Partner,2022-11-18
C1759,50,Premium,South,Online,2022-09-10
C1760,39,Regular,Central,Online,2022-08-26
C1761,42,Regular,West,Online,2022-10-16
C1762,21,Premium,East,Partner,2022-10-24
C1763,18,Regular,Central,Retail,2022-08-18
C1764,24,Occasional,North,Online,2022-12-15
C1765,49,Regular,South,Retail,2022-10-17
C1766,39,Premium,South,App,2022-11-26
C1767,55,Regular,West,App,2022-11-22
C1768,40,Regular,West,Online,2022-11-16
C1769,35,Occasional,West,Retail,2022-06-15
C1770,18,Regular,East,Online,2022-11-18
C1771,36,Regular,North,Retail,2022-06-11
C1772,35,Regular,West,App,2022-03-19
C1773,33,Occasional,East,App,2022-08-14
C1774,42,Regular,North,App,2022-02-04
C1775,51,Occasional,West,Online,2022-08-29
C1776,36,Occasional,East,Retail,2022-08-15
C1777,43,Premium,West,Online,2022-11-20
C1778,18,Regular,East,App,2022-06-05
C1779,37,Occasional,South,Online,2022-05-21
C1780,40,Premium,East,App,2022-10-30
C1781,54,Regular,North,Online,2022-01-29
C1782,28,Occasional,West,Retail,2022-06-30
C1783,23,Regular,Central,Online,2022-09-17
C1784,41,Occasional,North,App,2022-02-07
C1785,21,Regular,North,Partner,2022-06-08
C1786,27,Regular,South,Online,2022-08-25
C1787,48,Occasional,East,Retail,2022-08-20
C1788,24,Regular,North,App,2022-01-20
C1789,61,Occasional,East,Partner,2022-01-30
C1790,37,Occasional,East,App,2022-07-08
C1791,31,Regular,West,Online,2022-05-27
C1792,36,Premium,East,Online,2022-02-09
C1793,18,Regular,West,App,2022-11-27
C1794,29,Regular,South,App,2022-02-16
C1795,44,Occasional,West,App,2022-11-11
C1796,44,Regular,North,App,2022-11-01
C1797,35,Regular,South,App,2022-09-17
C1798,53,Occasional,Central,Online,2022-07-16
C1799,39,Occasional,East,App,2022-08-25
C1800,53,Regular,West,Partner,2022-10-25
C1801,35,Regular,East,Online,2022-10-11
C1802,43,Occasional,West,Online,2022-01-22
C1803,45,Premium,Central,Online,2022-08-19
C1804,29,Regular,Central,App,2022-10-20
C1805,55,Regular,South,Partner,2022-11-30
C1806,25,Occasional,West,Online,2022-04-07
C1807,53,Regular,West,Online,2022-06-14
C1808,38,Regular,South,Online,2022-11-06
C1809,38,Regular,Central,Online,2022-09-01
C1810,34,Occasional,Central,Online,2022-09-14
C1811,33,Occasional,East,App,2022-03-19
C1812,24,Premium,North,Retail,2022-02-01
C1813,37,Occasional,North,App,2022-08-19
C1814,26,Premium,West,Online,2022-02-22
C1815,24,Regular,East,Online,2022-06-25
C1816,47,Occasional,South,App,2023-01-01
C1817,40,Premium,East,Online,2022-02-13
C1818,24,Occasional,South,Retail,2022-09-16
C1819,33,Regular,North,Online,2022-11-27
C1820,36,Occasional,West,App,2022-03-30
C1821,25,Premium,West,App,2022-01-21
C1822,18,Occasional,South,Online,2022-05-07
C1823,48,Occasional,East,App,2022-12-29
C1824,28,Premium,Central,Online,2022-08-13
C1825,34,Regular,Central,Online,2022-08-13
C1826,43,Regular,East,Online,2022-09-26
C1827,57,Occasional,North,Partner,2022-09-25
C1828,24,Regular,South,Online,2022-11-09
C1829,43,Regular,North,Online,2022-03-23
C1830,40,Premium,North,Online,2022-07-06
C1831,36,Regular,Central,Partner,2022-07-10
C1832,18,Regular,South,Online,2022-05-25
C1833,53,Regular,Central,Partner,2022-07-18
C1834,27,Regular,East,Online,2022-07-29
C1835,30,Regular,Central,Online,2022-06-23
C1836,19,Regular,West,App,2022-12-14
C1837,46,Regular,East,Online,2022-11-03
C1838,31,Regular,West,App,2022-01-27
C1839,34,Premium,North,Online,2022-11-20
C1840,50,Occasional,West,Online,2022-11-28
C1841,18,Regular,South,Online,2022-06-21
C1842,33,Regular,North,Online,2022-02-03
C1843,28,Regular,North,Retail,2022-06-18
C1844,21,Premium,Central,Retail,2022-02-18
C1845,62,Occasional,South,App,2022-10-13
C1846,57,Premium,North,App,2022-12-14
C1847,46,Premium,West,Online,2022-07-17
C1848,36,Regular,South,Online,2022-05-26
C1849,35,Occasional,East,App,2022-05-10
C1850,20,Occasional,West,App,2022-12-03
C1851,41,Regular,South,Online,2022-11-05
C1852,31,Occasional,North,Partner,2022-03-18
C1853,38,Regular,East,Retail,2022-06-20
C1854,30,Regular,East,Online,2022-02-11
C1855,25,Premium,East,App,2022-10-26
C1856,39,Occasional,North,Online,2022-12-06
C1857,27,Occasional,West,App,2022-03-14
C1858,40,Regular,South,Online,2022-06-29
C1859,66,Regular,East,Online,2022-06-08
C1860,38,Regular,Central,Online,2022-12-02
C1861,22,Regular,West,Partner,2022-12-24
C1862,31,Regular,Central,Online,2022-12-06
C1863,27,Occasional,East,App,2022-07-20
C1864,36,Occasional,North,Online,2022-03-08
C1865,30,Premium,East,App,2022-11-01
C1866,43,Premium,South,Online,2022-12-29
C1867,45,Occasional,West,Online,2022-02-13
C1868,32,Occasional,East,Online,2022-06-08
C1869,36,Occasional,West,Online,2022-10-14
